,A_adcl,B_adcl,C_adcl,D_adcl,E_adcl,A_edpl,B_edpl,C_edpl,D_edpl,E_edpl,A_mindistl,B_mindistl,C_mindistl,D_mindistl,E_mindistl,A_prichness,B_prichness,C_prichness,D_prichness,E_prichness,community,sourceSeq,seqID,organism,ncbi_tax_id,multiplicity,B_adcl_log,C_adcl_log,D_adcl_log,E_adcl_log
2402,6e-06,7.000000000000002e-06,0.03686,0.028347000000000008,0.24587,0.0,0.0,0.0269397,0.0053661,0.00196203,5.7147521972699986e-06,6.73089599609e-06,9.30771484375e-06,0.0164341631537,0.0331242637258,1.0,1.0,5.0,3.0,3.0,CC11CM38,AB219933.1.1485,CC11CM38SCR5340f7d4775f4d8ba2f69a21b9666c03,Bacteroides helcogenes,290053,1646,-5.096910013008056,-5.096910013008056,-5.096910013008056,-5.096910013008056
2403,9e-06,8e-06,0.06643500000000001,0.180515,0.254178,0.0,0.0,0.00711485,0.0,0.0643395,8.73999023437e-06,7.534057617189999e-06,5.677734375e-06,0.18051467054900006,5.348828125e-06,1.0,1.0,6.0,1.0,11.0,CC11CM93,NR_133762.1,CC11CM93SCR096f118a51dc46fb8239fa4bf053b0ec,Hungatella effluvii,1096246,4,-5.045757490560675,-5.045757490560675,-5.045757490560675,-5.045757490560675
2404,0.059886,0.050383,0.022114,0.024616,0.216672,0.0,0.0,0.156186,0.00111749,0.0,0.0598856500821,0.050382517927400006,0.0221136465584,0.022299434885,0.21667167064,1.0,1.0,6.0,3.0,1.0,CC11CM93,NR_113077.1,CC11CM93SCR546e8afd8c5f4ee488df047d205e4324,Paraprevotella clara,454154,74,-1.2977073567075312,-1.2977073567075312,-1.2977073567075312,-1.2977073567075312
2405,6e-06,0.055665,0.057191,0.130224,0.026126,0.018958900000000004,0.0104018,0.00284136,0.0199053,0.0,5.7849609375e-06,0.00537380400804,5.49538574219e-06,0.007360813730189999,0.0261257332923,3.0,4.0,6.0,3.0,1.0,CC11CM83,AJTZ01000001.3595.5157,CC11CM83SCR802c29f903c449f5b551a6165f2a8643,Streptococcus ratti,1301,3502,-1.2544099847347436,-1.2544099847347436,-1.2544099847347436,-1.2544099847347436
2406,6e-06,7.000000000000002e-06,0.026187,0.030945,0.065175,0.0476778,0.0517533,0.0,0.00450099,0.0130704,5.23967285156e-06,5.17109375e-06,0.0261873220086,7.21674804688e-06,7.419555664060001e-06,18.0,4.0,1.0,3.0,5.0,CC11CM98,NR_026046.1,CC11CM98SCRd1451738d70b453e9ea48bfc7d0e6547,Pectobacterium betavasculorum,55207,39,-5.096910013008056,-5.096910013008056,-5.096910013008056,-5.096910013008056
2407,0.093214,0.139596,0.221419,0.243816,0.090336,0.00144128,0.0515301,0.0828243,0.0509468,0.0149831,6.39638671875e-06,0.025800792765900003,0.0125498124945,5.9995239257800015e-06,5.03215332031e-06,3.0,8.0,11.0,10.0,7.0,CC11CM35,ABEZ02000014.123.1613,CC11CM35SCRb774a679493b44d0b8245451aa4ae60c,Intestinibacter bartlettii,445973,1,-0.855123914789114,-0.855123914789114,-0.855123914789114,-0.855123914789114
2408,6e-06,1e-05,0.249521,0.277821,0.21667600000000006,0.0,0.0,0.25866100000000003,0.0687481,0.028722300000000006,5.8759460449199986e-06,9.99438476563e-06,7.537866210939999e-06,5.57038574219e-06,0.0184693116144,1.0,1.0,7.0,20.0,15.0,CC11CM8,CP001071.989916.991420,CC11CM8SCR4a62f6ecc4aa4d7a8d745772b6d866d4,Akkermansia muciniphila,239934,511,-4.958607314841775,-4.958607314841775,-4.958607314841775,-4.958607314841775
2409,0.030742,0.027593,0.055167,0.178516,0.25757,0.003396,0.00507052,0.017265799999999998,0.000836235,0.0421017,7.40341796875e-06,5.02581787109e-06,7.98579101562e-06,0.0150763704519,5.348828125e-06,5.0,4.0,7.0,3.0,9.0,CC11CM10,AM055815.1.1411,CC11CM10SCReabb65c958064ea99a09929f896ea1b8,Roseburia intestinalis,166486,21,-1.5591853400423188,-1.5591853400423188,-1.5591853400423188,-1.5591853400423188
2410,9e-06,9e-06,5e-06,0.30204200000000003,0.292925,0.00013136,0.000101503,0.0,0.0271219,0.0557698,5.11361694336e-06,5.36422729492e-06,5.32557678223e-06,0.0311680085762,5.348828125e-06,3.0,3.0,1.0,4.0,6.0,CC11CM10,AP012044.420887.422420,CC11CM10SCR863f1b2ea22844219c18843186d74f12,Oscillibacter valericigenes,459786,478,-5.0,-5.0,-5.0,-5.0
2411,0.05316,0.149998,0.097881,0.112167,0.065455,0.175707,0.0583619,0.011408,0.00582706,0.0,0.0531595464432,7.24995117188e-06,0.00994157544439,5.20693969727e-06,0.06545459315089999,2.0,14.0,6.0,3.0,1.0,CC11CM29,NR_113328.1,CC11CM29SCR576ee03410f1480a8e53e71049fd1599,Parasutterella secunda,626947,40,-0.8239116362505158,-0.8239116362505158,-0.8239116362505158,-0.8239116362505158
2412,1e-05,6e-06,5e-06,8e-06,0.25666700000000003,0.0,0.0,0.0,0.0,0.06573589999999999,9.77362060547e-06,6.17202758789e-06,5.47290039062e-06,8.4482421875e-06,5.348828125e-06,1.0,1.0,1.0,1.0,11.0,CC11CM7,NR_026106.1,CC11CM7SCR7f3d59b9bb82438eb078a87e457f34b7,[Eubacterium] cellulosolvens,29322,895,-5.154901959985743,-5.154901959985743,-5.154901959985743,-5.154901959985743
2413,5e-06,7.000000000000002e-06,5e-06,0.13868699999999998,0.140943,0.017130700000000002,0.0160399,0.0,0.0,0.00536543,5.1788574218800004e-06,5.15170898437e-06,5.12731933594e-06,0.138686881363,7.419555664060001e-06,5.0,5.0,1.0,1.0,5.0,CC11CM17,KF536746.1.1439,CC11CM17SCRefe034a24cfc43b788b574c26c49705e,Desulfovibrio marrakechensis,436510,103,-5.096910013008056,-5.096910013008056,-5.096910013008056,-5.096910013008056
2414,7.000000000000002e-06,0.061038,0.019634,0.068713,0.168754,0.0,0.0,0.0,0.0,0.0244579,6.89813232422e-06,0.0610376186637,0.0196336647819,0.0687130101008,5.348828125e-06,1.0,1.0,1.0,1.0,10.0,CC11CM7,NR_104846.1,CC11CM7SCRf6b1f6e9ae0d4569aacfb590d90938d3,Gemmiger formicilis,745368,792,-1.2143925900276091,-1.2143925900276091,-1.2143925900276091,-1.2143925900276091
2415,0.245561,0.211254,0.254449,0.003052,0.196862,0.00291761,0.00283162,0.0167507,0.000403482,0.0,7.33941650391e-06,6.16735839844e-06,8.13116455078e-06,0.00305182537061,0.19686184916700006,3.0,3.0,5.0,2.0,1.0,CC11CM42,AF183402.1.1453,CC11CM42SCR3e2e7c7bde9a4d3cbe6b64a06471d9d8,Alloprevotella tannerae,76122,232,-0.67519300334058,-0.67519300334058,-0.67519300334058,-0.67519300334058
2416,9e-06,0.042804,0.034763,0.087865,0.124715,0.0,0.0,0.0,0.0486996,0.00781989,8.7298828125e-06,0.0428043537355,0.0347627459532,5.801342773440001e-06,5.03215332031e-06,1.0,1.0,1.0,8.0,8.0,CC11CM74,NR_024749.1,CC11CM74SCRcedbc07e409d422d8bb4523ebc1bdf10,Clostridium haemolyticum,84025,310,-1.3685054986134388,-1.3685054986134388,-1.3685054986134388,-1.3685054986134388
2417,6e-06,0.096317,0.405458,0.326752,0.077724,0.00709365,0.0,0.138396,0.0339788,0.0611353,5.89504394531e-06,0.0963170808907,5.2546081543e-06,8.20593261719e-06,5.348828125e-06,3.0,1.0,5.0,6.0,14.0,CC11CM95,AY538166.1.1409,CC11CM95SCRe7dd47e1a04f4c2986733daafced6207,Acholeplasma granularum,264635,7,-1.016292543922439,-1.016292543922439,-1.016292543922439,-1.016292543922439
2418,9e-06,0.209597,0.300695,0.271366,0.160802,0.0,0.00541453,0.0475805,0.0318167,0.0,9.20303955078e-06,0.011612123043,5.0537109375e-06,9.09658203125e-06,0.16080197311,1.0,3.0,9.0,6.0,1.0,CC11CM52,NR_113150.1,CC11CM52SCR2c8162bc11c0464f96f3b7bbe130d028,Alistipes finegoldii,214856,991,-0.678612865739398,-0.678612865739398,-0.678612865739398,-0.678612865739398
2419,6e-06,9e-06,0.141798,0.120516,0.260624,0.00370813,0.0,0.0154178,0.0,0.0595886,5.72880249023e-06,8.935607910160001e-06,8.19885253906e-06,0.120515693272,5.348828125e-06,5.0,1.0,6.0,1.0,11.0,CC11CM61,HM626177.1.1372,CC11CM61SCRe2437dd13b814e71b724d02ceeb5a81c,Blautia stercoris,871664,406,-5.0,-5.0,-5.0,-5.0
2420,7.000000000000002e-06,0.095206,0.147006,0.08115599999999999,0.26160100000000003,0.0,0.0,0.00625565,0.0,0.0645483,7.4995727539100004e-06,0.0952055461956,8.31794433594e-06,0.0811558158682,5.348828125e-06,1.0,1.0,3.0,1.0,13.0,CC11CM19,NR_025525.1,CC11CM19SCRf9ec55bfc1054edfbdf3bbac10c19db5,Butyrivibrio hungatei,185008,44,-1.0213311193717038,-1.0213311193717038,-1.0213311193717038,-1.0213311193717038
2421,0.322536,0.251795,0.277094,0.218651,0.287244,0.138389,0.0,0.00716338,0.0347886,0.00120734,0.016679178782899998,0.0476429578727,0.0180520303597,0.019351948782400003,0.0734366947797,5.0,1.0,3.0,3.0,2.0,CC11CM16,AQOB01000012.1002.2519,CC11CM16SCRa8524f96a94c4e269a14603a2e128512,Butyricicoccus pullicaecorum,580596,5,-0.5989511733215869,-0.5989511733215869,-0.5989511733215869,-0.5989511733215869
2422,6e-06,0.021693,0.171527,0.170461,0.148766,0.0,0.00346408,0.0,0.0,0.0182927,5.59462890625e-06,0.00252971039946,0.0746904972292,0.17046132761799998,5.42806396484e-06,1.0,3.0,1.0,1.0,12.0,CC11CM76,FN178462.1.1434,CC11CM76SCR4cbc7ce43887464fa6d22374ccf7d23c,Olsenella umbonata,604330,91,-1.6636603641792174,-1.6636603641792174,-1.6636603641792174,-1.6636603641792174
2423,5e-06,9e-06,6e-06,0.278506,0.232634,0.0,0.000243564,0.0,0.00116038,0.0699993,5.21802978516e-06,7.72760009766e-06,5.6540222168e-06,0.00363930200265,5.03215332031e-06,1.0,3.0,1.0,5.0,11.0,CC11CM36,NR_113360.1,CC11CM36SCR26b05e29e5034e529069e1a70786fc27,[Clostridium] cellobioparum DSM 1351 = ATCC 15832,1121303,786,-5.0,-5.0,-5.0,-5.0
2424,5e-06,9e-06,0.128615,0.105837,0.258519,0.0143071,0.0,0.0112197,0.0,0.06811460000000001,5.1958984375e-06,8.935607910160001e-06,8.19885253906e-06,0.105836577964,5.348828125e-06,5.0,1.0,7.0,1.0,11.0,CC11CM92,NR_113270.1,CC11CM92SCR8a6f50b0e8e64472ba69ad693f8aad4e,Blautia producta ATCC 27340 = DSM 2950,1121114,2826,-5.0,-5.0,-5.0,-5.0
2425,8e-06,0.200799,0.078938,0.153267,0.214258,0.0,0.0180074,0.0464313,0.0154435,0.0,8.060974121089999e-06,6.5899169921900005e-06,0.00511074843228,9.018188476560001e-06,0.214257753529,1.0,7.0,6.0,7.0,1.0,CC11CM11,NR_041277.1,CC11CM11SCR1cffe0f167bd4c12b6f0e84067029d35,Bacteroides plebeius DSM 17135,484018,1898,-0.6972362915270183,-0.6972362915270183,-0.6972362915270183,-0.6972362915270183
2426,7.000000000000002e-06,0.194944,0.139076,0.121164,0.035660000000000004,0.0,0.0,0.0372966,0.106033,0.00616726,6.50994873047e-06,0.19494360626,0.035566166338699995,8.753430175780001e-06,5.03215332031e-06,1.0,1.0,5.0,13.0,5.0,CC11CM1,NR_027592.1,CC11CM1SCR9603e8cc2e94470ebbd8b106549c0942,[Clostridium] spiroforme,29348,72,-0.7100878992308378,-0.7100878992308378,-0.7100878992308378,-0.7100878992308378
2427,9e-06,0.01994,5e-06,0.034414,0.055699,0.0,0.0367434,0.0,0.0220995,0.0506546,8.87446289063e-06,5.6115234375e-06,5.3505737304699985e-06,6.51046142578e-06,7.419555664060001e-06,1.0,6.0,1.0,5.0,5.0,CC11CM20,NR_025569.1,CC11CM20SCRf29347a080374a2899badda88a8ea23e,Escherichia albertii,208962,671,-1.7002530665061968,-1.7002530665061968,-1.7002530665061968,-1.7002530665061968
2428,6e-06,0.312035,0.232018,0.201773,0.19269,0.0,0.039609,0.00367124,0.0434608,0.0,6.05581665039e-06,7.2906494140600004e-06,5.16989135742e-06,0.025847520158700003,0.19269009933400005,1.0,7.0,5.0,5.0,1.0,CC11CM12,JN703378.1.1490,CC11CM12SCR70b814d418bc479c930013743ab259f9,Coprobacter fastidiosus,1099853,431,-0.5057952979705904,-0.5057952979705904,-0.5057952979705904,-0.5057952979705904
2429,8e-06,0.043378,0.064479,0.034541,0.078192,0.0511065,0.0690544,0.00151366,0.034255,0.016128,5.20385742188e-06,6.16752929687e-06,0.014301834313299996,9.20485839844e-06,0.031746086269,20.0,19.0,4.0,9.0,3.0,CC11CM28,JGZO01000008.104142.105654,CC11CM28SCRf0cd2739c01246ee8db386cb33fa43d6,Bifidobacterium scardovii,158787,338,-1.3627204638360644,-1.3627204638360644,-1.3627204638360644,-1.3627204638360644
2430,0.026077,0.018251,0.034866,0.039831,0.068203,0.0503149,0.0552431,0.0,0.00968274,0.0146905,5.4592895507800004e-06,5.17109375e-06,0.0348656315619,7.21674804688e-06,7.419555664060001e-06,18.0,5.0,1.0,3.0,5.0,CC11CM47,HQ449185.1.1524,CC11CM47SCR0e8b5c980a914a918eb6148102b73678,Pectobacterium cacticida,69221,27,-1.7386895398993767,-1.7386895398993767,-1.7386895398993767,-1.7386895398993767
2431,9e-06,0.241491,0.319576,0.242551,0.166767,0.0108179,0.0233523,0.0127813,0.021257400000000003,0.014415700000000004,6.63342285156e-06,0.0122350283088,6.1964721679699995e-06,0.0147951099341,5.348828125e-06,3.0,5.0,3.0,3.0,5.0,CC11CM62,NR_114889.1,CC11CM62SCR886362a1490b4600a029afe8b32759b5,Ruminococcus champanellensis 18P13 = JCM 17042,213810,1354,-0.6170972517174494,-0.6170972517174494,-0.6170972517174494,-0.6170972517174494
2432,1e-05,0.12158499999999997,0.361349,0.13855499999999998,0.105004,0.0,0.0,0.144239,0.14821199999999998,0.00581326,9.93371582031e-06,0.0585904200359,5.88701171875e-06,5.801342773440001e-06,5.03215332031e-06,1.0,1.0,6.0,17.0,6.0,CC11CM57,EF028683.1.1367,CC11CM57SCR32420b1823044209b9f0923c887d8b75,Acidaminococcus intestini,187327,128,-0.9151164289512821,-0.9151164289512821,-0.9151164289512821,-0.9151164289512821
2433,1e-05,9e-06,0.128855,0.10113,0.258326,0.0440691,0.0,0.0102589,0.0,0.0663003,5.550463867190001e-06,8.935607910160001e-06,8.19885253906e-06,0.10112990678,5.348828125e-06,5.0,1.0,7.0,1.0,11.0,CC11CM45,NR_104687.1,CC11CM45SCRfbaf4cafca314c629e86d074d8abf653,Blautia hansenii DSM 20583,537007,2631,-5.0,-5.0,-5.0,-5.0
2434,5e-06,9e-06,0.020068,0.292608,0.28722600000000004,0.00267598,0.00227257,0.0,0.032707,0.0488624,5.11361694336e-06,5.36422729492e-06,0.020067759716,0.0217339734304,5.348828125e-06,3.0,3.0,1.0,3.0,11.0,CC11CM42,NR_118156.1,CC11CM42SCR1a81e8e58216413fb803b3de7ce3ed26,Oscillibacter ruminantium GH1,1007096,427,-5.0,-5.0,-5.0,-5.0
2435,0.026077,0.018251,0.034866,0.039831,0.068203,0.0503149,0.0552431,0.0,0.00968274,0.0146905,5.4592895507800004e-06,5.17109375e-06,0.0348656315619,7.21674804688e-06,7.419555664060001e-06,18.0,5.0,1.0,3.0,5.0,CC11CM16,HQ449185.1.1524,CC11CM16SCR0e2c05ed8a114dee8ce57c77c0e48607,Pectobacterium cacticida,69221,31,-1.7386895398993767,-1.7386895398993767,-1.7386895398993767,-1.7386895398993767
2436,1e-05,9e-06,0.128855,0.10113,0.258326,0.0440691,0.0,0.0102589,0.0,0.0663003,5.550463867190001e-06,8.935607910160001e-06,8.19885253906e-06,0.10112990678,5.348828125e-06,5.0,1.0,7.0,1.0,11.0,CC11CM99,AB534168.1.1492,CC11CM99SCR88d1187d77ef4d038a7645d54aca6cc4,Blautia hansenii,1322,2639,-5.0,-5.0,-5.0,-5.0
2437,0.030742,0.027593,0.055167,0.178516,0.25757,0.003396,0.00507052,0.017265799999999998,0.000836235,0.0421017,7.40341796875e-06,5.02581787109e-06,7.98579101562e-06,0.0150763704519,5.348828125e-06,5.0,4.0,7.0,3.0,9.0,CC11CM41,AM055815.1.1411,CC11CM41SCR475674fec73d472e9dd7d1bce669cf2d,Roseburia intestinalis,166486,748,-1.5591853400423188,-1.5591853400423188,-1.5591853400423188,-1.5591853400423188
2438,8e-06,7.000000000000002e-06,0.032628,0.173368,0.120882,0.0,0.0,0.0060806,0.0,0.0484235,7.52069091797e-06,7.3439331054699985e-06,0.0114463054568,0.17336763167599994,5.03215332031e-06,1.0,1.0,6.0,1.0,11.0,CC11CM58,AB702934.1.1497,CC11CM58SCR2e87f436c37249d2a0c2b70e728ecaef,Clostridium fusiformis,69833,130,-5.096910013008056,-5.096910013008056,-5.096910013008056,-5.096910013008056
2439,0.342037,0.335845,0.423144,0.189272,0.145885,0.0028166,0.0186847,0.0972053,0.0484584,0.0,0.006767395721699999,0.0114146296505,7.918981933589999e-06,9.09658203125e-06,0.145885213373,3.0,3.0,7.0,9.0,1.0,CC11CM14,ADMC01000036.3662.5175,CC11CM14SCR98f08c8e53dd480eaa1b588ee16e333a,Odoribacter laneus,742817,372,-0.47385981987763826,-0.47385981987763826,-0.47385981987763826,-0.47385981987763826
2440,6e-06,0.068897,0.13889400000000002,0.13003299999999998,0.262889,0.0953211,0.037142900000000006,0.0249714,0.0,0.0609513,5.1958984375e-06,6.19040527344e-06,8.19885253906e-06,0.130032566077,5.348828125e-06,9.0,8.0,5.0,1.0,11.0,CC11CM15,NR_113231.1,CC11CM15SCR287527410960451d862a7058d2a60752,Blautia glucerasea,536633,979,-1.1617933847915116,-1.1617933847915116,-1.1617933847915116,-1.1617933847915116
2441,9e-06,0.24023000000000005,0.280116,0.213002,0.148476,0.0,0.00868923,0.00285212,0.0172494,0.0073430000000000014,9.2216796875e-06,0.0125711563367,6.1964721679699995e-06,0.0100549199231,5.348828125e-06,1.0,5.0,3.0,3.0,5.0,CC11CM30,NR_029160.1,CC11CM30SCRe574bb999d124454a7f232dae8795576,Ruminococcus callidus,40519,1549,-0.6193709508871345,-0.6193709508871345,-0.6193709508871345,-0.6193709508871345
2442,7.000000000000002e-06,0.063375,0.088911,0.060495000000000014,0.241181,5.320350000000001e-05,0.105006,0.00215769,0.0228796,0.0,6.58637695312e-06,7.3731201171899994e-06,0.00118900449626,0.0272256977865,0.241180536491,2.0,4.0,3.0,3.0,1.0,CC11CM19,NR_041307.1,CC11CM19SCR9c83a7c9b2144a0f84121f7ab7ce8237,Bacteroides intestinalis,329854,875,-1.1980751749397822,-1.1980751749397822,-1.1980751749397822,-1.1980751749397822
2443,0.06385,0.085333,0.128234,0.155559,0.248669,0.0126822,0.028265300000000007,0.0107532,0.0,0.0149814,5.72880249023e-06,7.76823730469e-06,8.19885253906e-06,0.155559293284,5.348828125e-06,4.0,8.0,5.0,1.0,9.0,CC11CM28,KF374935.1.1409,CC11CM28SCR2695132edb9a42bfbba2978e878cd9e2,Blautia wexlerae,418240,55,-1.0688778964954264,-1.0688778964954264,-1.0688778964954264,-1.0688778964954264
2444,9e-06,8e-06,6e-06,0.065152,8e-06,0.0,0.0,0.0,0.0330136,0.0,9.46661376953e-06,8.12194824219e-06,5.63806152344e-06,5.5433227539099995e-06,8.00920667079e-06,1.0,1.0,1.0,9.0,1.0,CC11CM12,AF349724.1.1508,CC11CM12SCRe7be54efd4ff4b2abd11935e5df3f6e6,Turicibacter sanguinis,154288,2,-5.045757490560675,-5.045757490560675,-5.045757490560675,-5.045757490560675
2445,5e-06,0.117867,0.065661,0.072034,0.241848,0.00332279,0.0275393,0.00129801,0.0251171,0.0,5.43271484375e-06,0.0128802887508,9.30771484375e-06,0.0239417146081,0.241847944266,9.0,8.0,3.0,3.0,1.0,CC11CM27,AY349154.1.1408,CC11CM27SCR8e6d54a765ad4fe294db82a363e0b291,Bacteroides uniformis,820,2092,-0.9286040855729085,-0.9286040855729085,-0.9286040855729085,-0.9286040855729085
2446,8e-06,0.042212,0.253191,0.301225,0.154276,0.000615103,0.0,0.00193035,0.25171,0.0502236,7.6060302734399994e-06,0.0422124995703,0.0607533210049,5.801342773440001e-06,5.42806396484e-06,3.0,1.0,2.0,20.0,11.0,CC11CM77,AB673373.1.1489,CC11CM77SCR921621a112f14150b93e7cda4b2f6fbb,Anaerococcus lactolyticus,33032,3,-1.3745537822415206,-1.3745537822415206,-1.3745537822415206,-1.3745537822415206
2447,8e-06,0.12473900000000003,0.20778,0.113081,0.190655,0.0,0.0,0.0106803,0.0,0.0,7.84881591797e-06,0.124739298563,0.118156201804,0.113081073208,0.190655344253,1.0,1.0,2.0,1.0,1.0,CC11CM74,GU233446.1.1454,CC11CM74SCR10c32e37deb04e11a4ce0862a7903dd8,Porphyromonas crevioricanis,393921,225,-0.903994260284887,-0.903994260284887,-0.903994260284887,-0.903994260284887
2448,6e-06,9e-06,7.000000000000002e-06,0.12334,0.086574,0.0,0.0,0.00417342,0.137899,0.017021099999999997,5.7018432617199995e-06,9.34226074219e-06,7.28800911299e-06,5.801342773440001e-06,5.03215332031e-06,1.0,1.0,3.0,13.0,7.0,CC11CM88,ADLT01000030.1013.2569,CC11CM88SCRea0ae9ea1b1d40928117ee68b12678eb,Dialister succinatiphilus,742743,1429,-5.0,-5.0,-5.0,-5.0
2449,5e-06,5e-06,7.000000000000002e-06,0.12075,0.022591,0.0098448,0.00171159,0.0008764389999999999,0.00889261,0.0,5.26475830078e-06,5.10272827148e-06,5.76616210937e-06,8.20593261719e-06,0.0225913499874,4.0,3.0,3.0,3.0,1.0,CC11CM97,JN787213.1.1404,CC11CM97SCRf0830b70cb724cb69612f9684f66757d,Streptococcus anginosus,1328,3108,-5.221848749616356,-5.221848749616356,-5.221848749616356,-5.221848749616356
2450,1e-05,9e-06,0.128855,0.10113,0.258326,0.0440691,0.0,0.0102589,0.0,0.0663003,5.550463867190001e-06,8.935607910160001e-06,8.19885253906e-06,0.10112990678,5.348828125e-06,5.0,1.0,7.0,1.0,11.0,CC11CM90,NR_104687.1,CC11CM90SCR77a7e3e3078e47b89ca552489e0a4498,Blautia hansenii DSM 20583,537007,3235,-5.0,-5.0,-5.0,-5.0
2451,8e-06,0.0313,8e-06,0.12959500000000002,0.23612600000000006,0.000969377,0.0144342,0.0,0.0294127,0.0,6.86457519531e-06,5.32670898437e-06,7.5928956209600004e-06,0.0303046121489,0.236125774551,3.0,9.0,1.0,3.0,1.0,CC11CM40,JGDZ01000068.179518.181032,CC11CM40SCR29768e6acba040828bfd8e7bf46ddddd,Bacteroides fragilis,816,611,-1.5044417874521316,-1.5044417874521316,-1.5044417874521316,-1.5044417874521316
2452,9e-06,0.106475,0.08895700000000001,0.131202,0.113358,0.0,0.0,0.00729244,0.00406378,0.00461294,9.48291015625e-06,0.043480273997099986,0.08895673597999999,8.20593261719e-06,5.03215332031e-06,1.0,1.0,3.0,4.0,7.0,CC11CM13,HW161114.148.1610,CC11CM13SCR419a899e29a04b5ca5912a67543385dc,Phascolarctobacterium succinatutens,626939,119,-0.9727482724334341,-0.9727482724334341,-0.9727482724334341,-0.9727482724334341
2453,1e-05,0.12158499999999997,0.361349,0.13855499999999998,0.105004,0.0,0.0,0.144239,0.14821199999999998,0.00581326,9.93371582031e-06,0.0585904200359,5.88701171875e-06,5.801342773440001e-06,5.03215332031e-06,1.0,1.0,6.0,17.0,6.0,CC11CM67,EF028678.1.1367,CC11CM67SCRd6ee53dd506a4c668a569327d099afd7,Acidaminococcus intestini,187327,217,-0.9151164289512821,-0.9151164289512821,-0.9151164289512821,-0.9151164289512821
2454,7.000000000000002e-06,6e-06,0.008707,0.26099,0.120663,0.016570400000000002,0.0119781,0.0,0.0717632,0.0122148,5.41618652344e-06,5.95671386719e-06,0.00870713440618,5.801342773440001e-06,5.03215332031e-06,9.0,3.0,1.0,7.0,7.0,CC11CM21,NR_029230.1,CC11CM21SCR707f3ab3787a4c2198e8182e763b5069,Clostridium beijerinckii,1520,220,-5.154901959985743,-5.154901959985743,-5.154901959985743,-5.154901959985743
2455,7.000000000000002e-06,6e-06,6e-06,0.301198,0.24753200000000006,0.0,0.0,0.0268508,0.0259551,0.0244324,7.02319335938e-06,6.37139892578e-06,6.12084182681e-06,0.0384338993277,5.348828125e-06,1.0,1.0,2.0,3.0,11.0,CC11CM32,ABAX03000028.532.2053,CC11CM32SCR01d3b94e8a7d402190bc9630f0377733,Anaerostipes caccae,411490,458,-5.154901959985743,-5.154901959985743,-5.154901959985743,-5.154901959985743
2456,9e-06,1e-05,0.21874,0.198498,0.294593,0.0,0.0,0.0878357,0.0444123,0.0349538,8.88232421875e-06,9.525817871089999e-06,5.97946289063e-06,6.19445800781e-06,0.0209274862522,1.0,1.0,12.0,5.0,7.0,CC11CM17,NR_133689.1,CC11CM17SCRf5fa822feebe4cfe959c8252d93bcb4f,Aestuariispira insulae,1461337,82,-4.958607314841775,-4.958607314841775,-4.958607314841775,-4.958607314841775
2457,1e-05,0.12158499999999997,0.361349,0.13855499999999998,0.105004,0.0,0.0,0.144239,0.14821199999999998,0.00581326,9.93371582031e-06,0.0585904200359,5.88701171875e-06,5.801342773440001e-06,5.03215332031e-06,1.0,1.0,6.0,17.0,6.0,CC11CM85,NR_041894.1,CC11CM85SCRe163ac44aff243d58f4ab264efb7f511,Acidaminococcus intestini,187327,87,-0.9151164289512821,-0.9151164289512821,-0.9151164289512821,-0.9151164289512821
2458,9e-06,1e-05,0.056078,0.181929,0.258792,0.000495425,0.000276401,0.021458900000000003,0.000985094,0.037230300000000015,9.145727539060001e-06,5.02581787109e-06,7.98579101562e-06,0.0134371389772,5.348828125e-06,3.0,3.0,8.0,3.0,9.0,CC11CM28,CP003040.625894.627428,CC11CM28SCR0c8b903b174b44dcbf6c270ddc91be63,Roseburia hominis,841,222,-4.958607314841775,-4.958607314841775,-4.958607314841775,-4.958607314841775
2459,0.033444,6e-06,8e-06,8e-06,0.105417,0.0,0.0,0.0,0.0,0.0175907,0.0334441269647,6.25022888184e-06,8.32544402363e-06,8.26641845703e-06,5.348828125e-06,1.0,1.0,1.0,1.0,5.0,CC11CM28,HQ457026.1.1378,CC11CM28SCR8109da61f0b24995bb2671e38b1b4af4,Faecalibacterium prausnitzii,853,6842,-5.154901959985743,-5.154901959985743,-5.154901959985743,-5.154901959985743
2460,6e-06,9e-06,7.000000000000002e-06,0.12334,0.086574,0.0,0.0,0.00417342,0.137899,0.017021099999999997,5.7018432617199995e-06,9.34226074219e-06,7.28800911299e-06,5.801342773440001e-06,5.03215332031e-06,1.0,1.0,3.0,13.0,7.0,CC11CM93,ADLT01000002.1542.3098,CC11CM93SCR6396ba24b5a64895af6583ce5680aab8,Dialister succinatiphilus,742743,829,-5.0,-5.0,-5.0,-5.0
2461,0.19412,0.097577,0.17946700000000002,0.287096,0.215959,0.054320000000000014,0.00723254,0.0627813,0.012352600000000002,0.054546400000000016,8.621875e-06,0.007473980354329998,0.0548954182647,0.052536391774900014,0.0065805806459700005,8.0,3.0,3.0,4.0,11.0,CC11CM61,AB649276.1.1495,CC11CM61SCRb8964732edf84e4d95633e5ac938520e,[Clostridium] propionicum,1506577,240,-1.0106480876160997,-1.0106480876160997,-1.0106480876160997,-1.0106480876160997
